"panel","true_value","rep","ml_width_mu","ml_width_sigma","ml_width_xi"
"xi",0.1,97,2.12534505022554,1.66966496577226,0.179103966915133
"xi",0.1,98,2.32237019887732,1.74825094912836,0.156693653389056
"xi",0.1,99,2.10885773712342,1.62794994078937,0.164106624695269
"xi",0.15,0,2.31626668757763,1.75064604355946,0.145746736570638
"xi",0.15,1,2.17877891207937,1.75036346807129,0.168662473228702
"xi",0.15,2,2.16804557578732,1.65404336174287,0.152008602006412
"xi",0.15,3,2.06014331395887,1.6375786021039,0.164808078566402
"xi",0.15,4,2.32326169777177,1.81937386401035,0.157803815545504
"xi",0.15,5,2.25776807115571,1.7058347445899,0.135348490979328
"xi",0.15,6,2.26975732835408,1.75628447852717,0.155872284255689
"xi",0.15,7,2.19430364756963,1.68573142447861,0.150419829501666
"xi",0.15,8,2.08105796565879,1.55200260959476,0.14958017032277
"xi",0.15,9,2.07340964994552,1.57857193674692,0.125025018856497
"xi",0.15,10,2.24446020098868,1.70531706152159,0.149154173665687
"xi",0.15,11,2.06685305322492,1.55767054609027,0.152512690078802
"xi",0.15,12,2.07746496981733,1.5942490971537,0.140819762114763
"xi",0.15,13,2.14366870212294,1.63547345598338,0.144808740146247
"xi",0.15,14,2.2982275563838,1.70804025747419,0.141972888161162
"xi",0.15,15,2.16692974871847,1.68807604320354,0.156548699126101
"xi",0.15,16,2.02636492192994,1.5370907670427,0.140607300585336
"xi",0.15,17,2.21423676855618,1.68268671210898,0.139204403297713
"xi",0.15,18,2.04217137049189,1.69450783258567,0.167954042368973
"xi",0.15,19,2.03098439118835,1.58810557611358,0.152707444753127
"xi",0.15,20,2.11863872919172,1.66608329966387,0.157139030949185
"xi",0.15,21,2.20571860903388,1.72773742376783,0.163048193801116
"xi",0.15,22,2.0748236853951,1.62717529659225,0.144106850917108
"xi",0.15,23,2.13212048324569,1.66181193887619,0.160869050017003
"xi",0.15,24,2.05249704401122,1.60584919728851,0.151464341085542
"xi",0.15,25,2.17174443672363,1.65774740351597,0.154020141403029
"xi",0.15,26,2.25767331387284,1.696040098325,0.148344068850506
"xi",0.15,27,2.16134053985857,1.68624408926671,0.138053757118805
"xi",0.15,28,2.20663915423196,1.6836072045738,0.156362835408476
"xi",0.15,29,2.26479805446434,1.73259307437315,0.154336091275972
"xi",0.15,30,2.25231806962233,1.71736168600874,0.157111898246571
"xi",0.15,31,2.21085110892894,1.67446117434056,0.150962085210879
"xi",0.15,32,2.24677338941933,1.74094696643495,0.1416748235638
"xi",0.15,33,2.10752142849107,1.60729763998764,0.148504671389512
"xi",0.15,34,1.95825740732186,1.44464044658714,0.12527817988504
"xi",0.15,35,2.05724720333347,1.6810287058679,0.166570011688218
"xi",0.15,36,2.36157401937493,1.84250798033758,0.154068776299814
"xi",0.15,37,2.20506687578472,1.72747318525002,0.162233520211655
"xi",0.15,38,2.14697539767031,1.66487543179276,0.15361884822584
"xi",0.15,39,2.28396041451319,1.72635132374294,0.151013172652748
"xi",0.15,40,2.07809456291362,1.59769005712828,0.146432861275607
"xi",0.15,41,2.18997168425763,1.68944992639221,0.14755531579801
"xi",0.15,42,2.10336487942776,1.58495210389085,0.145608198736286
"xi",0.15,43,2.19358544359667,1.69364320494723,0.160530224283167
"xi",0.15,44,2.16902521267987,1.62647261023816,0.1492250627831
"xi",0.15,45,2.11677152657591,1.59225820374121,0.139166194096321
"xi",0.15,46,2.16048534521403,1.71813271098721,0.159026803599748
"xi",0.15,47,2.12149069803636,1.69065335037463,0.159998982397933
"xi",0.15,48,2.20644369512532,1.69185745695742,0.155552970877262
"xi",0.15,49,2.22585333822326,1.74689136921469,0.145324541197788
"xi",0.15,50,2.11911841006896,1.60756751048817,0.145552037223911
"xi",0.15,51,2.05778537406323,1.71469431345684,0.176616948019528
"xi",0.15,52,2.07780251231045,1.70793658851596,0.189614884771114
"xi",0.15,53,2.1896362711732,1.6360044820674,0.14061288005067
"xi",0.15,54,2.05323111386093,1.57756403709608,0.16553995319739
"xi",0.15,55,2.1867500405145,1.7112903118108,0.152912650217264
"xi",0.15,56,1.99547489231689,1.54281106646702,0.153731133678508
"xi",0.15,57,2.21711957343314,1.68243613930625,0.144948398563597
"xi",0.15,58,2.14262774733326,1.66513031975482,0.155355215153581
"xi",0.15,59,2.20276300219658,1.70034446932461,0.157672680588544
"xi",0.15,60,2.22831955887695,1.69472419816216,0.150426650340964
"xi",0.15,61,2.10575970946184,1.61510084628209,0.137837769800483
"xi",0.15,62,2.18783071553862,1.68898440026146,0.14554589262797
"xi",0.15,63,2.05606330635688,1.56429854864109,0.157821231268853
"xi",0.15,64,2.33808701672766,1.79600847558652,0.153194352644157
"xi",0.15,65,1.99529622617609,1.52545068816731,0.145060001138997
"xi",0.15,66,2.0032653144002,1.54329706769832,0.151047607962254
"xi",0.15,67,2.10721518493673,1.64271275977471,0.152810512695525
"xi",0.15,68,2.2729583147872,1.82534621572184,0.158353894268406
"xi",0.15,69,2.16871147438699,1.66547876258834,0.14863002800823
"xi",0.15,70,2.25638177148682,1.71847821217416,0.158314633741913
"xi",0.15,71,2.14986737158331,1.65244997158194,0.153715512844255
"xi",0.15,72,2.0283308131274,1.54915401739394,0.137897131544927
"xi",0.15,73,2.2549111867193,1.71669343596909,0.142419983841967
"xi",0.15,74,2.25382488539468,1.74972870722038,0.127226411733206
"xi",0.15,75,2.25668281040353,1.71039627665699,0.141104046482274
"xi",0.15,76,2.00441363530795,1.63383478438706,0.157772133589364
"xi",0.15,77,2.38438530706942,1.80675172410193,0.142985250886458
"xi",0.15,78,2.2873123073149,1.73961496287138,0.14713843776501
"xi",0.15,79,2.07094690708322,1.57781673166663,0.134514742858016
"xi",0.15,80,2.13109921662815,1.65950791124338,0.165082080604825
"xi",0.15,81,2.2806212223102,1.77882534801785,0.157616661417104
"xi",0.15,82,2.2128900798124,1.73255666799955,0.150215770898518
"xi",0.15,83,2.10165720566388,1.73080344045338,0.160112351029788
"xi",0.15,84,2.24206429052582,1.71417211186431,0.145303467500221
"xi",0.15,85,2.12613948262818,1.60773288609096,0.156881094029286
"xi",0.15,86,2.13951753747388,1.61847874672963,0.14740963678629
"xi",0.15,87,2.39163269080601,1.84040378380792,0.147378560240351
"xi",0.15,88,2.0561158897451,1.6047181503886,0.138119823561175
"xi",0.15,89,2.21296364173622,1.67692331227997,0.139896713302533
"xi",0.15,90,2.1535180882452,1.67121594573952,0.154934370210016
"xi",0.15,91,2.03811826293867,1.57270678402969,0.144016467835324
"xi",0.15,92,2.20136291162599,1.71780014639353,0.158548136258521
"xi",0.15,93,2.3012832843824,1.73279115510257,0.142766748733181
"xi",0.15,94,2.28794287112258,1.74171811122322,0.149573975919198
"xi",0.15,95,2.19862148784306,1.69427488856439,0.140260384244784
"xi",0.15,96,2.19465124321283,1.70509450454913,0.163523682144704
"xi",0.15,97,2.25528546250386,1.71992555812139,0.155800425717927
"xi",0.15,98,2.13076001958856,1.64375701096196,0.147513136159271
"xi",0.15,99,2.06050441866896,1.59032075677693,0.164152787955116
"xi",0.2,0,2.25465000841326,1.79683382997219,0.177470039919283
"xi",0.2,1,2.10436363016555,1.66940685467219,0.153163044590667
"xi",0.2,2,2.18886140783847,1.74807551672094,0.162403179370771
"xi",0.2,3,2.16876884198225,1.71749162538375,0.157781898301602
"xi",0.2,4,2.15143199756618,1.75911922263542,0.158177722818213
"xi",0.2,5,2.21905372603464,1.76668690821631,0.143778814664985
"xi",0.2,6,2.26224183111695,1.84727476491009,0.15819934421619
"xi",0.2,7,2.14697997095612,1.73784905145516,0.16325923395362
"xi",0.2,8,2.19794555642512,1.7010718118331,0.147046704609879
"xi",0.2,9,2.1414433823654,1.69008615341295,0.14745000942154
"xi",0.2,10,2.14733934366063,1.72417446186316,0.15810928904908
"xi",0.2,11,2.2471633523559,1.84354557873069,0.175890752309336
"xi",0.2,12,2.06552173487185,1.62909776322115,0.151230137037166
"xi",0.2,13,2.25183982134678,1.78741339588281,0.152679056090799
"xi",0.2,14,2.25542452509072,1.75225812634988,0.147565564829281
"xi",0.2,15,2.25919811325324,1.81231669690867,0.146132120615032
"xi",0.2,16,2.18931583339069,1.82316141906551,0.183580923052335
"xi",0.2,17,2.20267550389,1.76426718930357,0.139856848897545
"xi",0.2,18,2.22329858082048,1.76906245339283,0.163249869598564
"xi",0.2,19,2.28730090976232,1.81586131754202,0.160292570260621
"xi",0.2,20,2.10460666097034,1.61878641311543,0.149513689539497
"xi",0.2,21,2.14262202148326,1.71364469951559,0.18061093817423
"xi",0.2,22,2.19893693205771,1.78926614710488,0.182277834467818
"xi",0.2,23,2.12084944895843,1.69203482847384,0.155453311265365
"xi",0.2,24,2.07678524151403,1.58006540770593,0.141618660781232
"xi",0.2,25,2.14633252198618,1.69891506032845,0.161015719015185
"xi",0.2,26,2.2800756339575,1.83905878568958,0.165556427863697
"xi",0.2,27,2.20867608925901,1.75628109763637,0.144315819933989
"xi",0.2,28,2.06841143140739,1.62715476796701,0.153921819730313
"xi",0.2,29,2.33421800789621,1.89536871644088,0.161797125658995
"xi",0.2,30,2.18151803749247,1.74086969752436,0.153696310690315
"xi",0.2,31,2.07962225910386,1.74829318553283,0.167395031208823
"xi",0.2,32,2.05483443262576,1.57545029525544,0.153779495775181
"xi",0.2,33,2.0776070944668,1.58506466947323,0.139445609937486
"xi",0.2,34,2.42138043515786,1.9676913108959,0.166013083994468
"xi",0.2,35,2.20477932410818,1.79573646221935,0.174994483194972
"xi",0.2,36,2.11503795024159,1.62666616811271,0.153940820097473
"xi",0.2,37,2.04691327249098,1.69226738258635,0.155403496560983
"xi",0.2,38,2.12162035330327,1.70133409699414,0.163719215744232
"xi",0.2,39,2.2743687088298,1.76781405450191,0.149162742986451
"xi",0.2,40,2.21857560012005,1.72454094953742,0.149108428710606
"xi",0.2,41,2.45582894250703,2.01318324221873,0.166386215221099
"xi",0.2,42,2.13988684019688,1.75059203974582,0.163552598915428
"xi",0.2,43,2.08428887579755,1.65392384377163,0.161200288976759
"xi",0.2,44,2.11327705317818,1.69767105510127,0.144648247243536
"xi",0.2,45,2.48235437767579,2.02650400433116,0.16344187017138
"xi",0.2,46,2.21364662361627,1.83311745287412,0.172840906638746
"xi",0.2,47,2.06374066806841,1.62056319589591,0.153648159549944
"xi",0.2,48,2.36245685028918,1.89425084727061,0.171891222377653
"xi",0.2,49,2.13786356338493,1.71490903360329,0.169749441186552
"xi",0.2,50,2.23106447546849,1.80630691528595,0.151770947068161
"xi",0.2,51,2.3342072494501,1.85448796791497,0.157976457880348
"xi",0.2,52,2.12459587699542,1.65612106126936,0.14868054888454
"xi",0.2,53,2.15946076299553,1.74488892362909,0.161947799407404
"xi",0.2,54,2.28553799148676,1.81716946203258,0.162393402704226
"xi",0.2,55,2.3459281332532,1.91183001635412,0.169909257496761
"xi",0.2,56,2.28884106632109,1.82955031416661,0.159297276831751
"xi",0.2,57,2.17190360708044,1.73160362028577,0.155388932934901
"xi",0.2,58,2.3816045776054,1.88525562448171,0.162350015121484
"xi",0.2,59,1.9805824804009,1.61299068180289,0.152769547170125
"xi",0.2,60,2.34176885099351,1.83080175100737,0.157739032677105
"xi",0.2,61,2.14936995140387,1.67388112318339,0.158919908838839
"xi",0.2,62,2.17045288130127,1.72350007387148,0.141715873922013
"xi",0.2,63,2.21988662855889,1.77394851835267,0.147933164887739
"xi",0.2,64,2.06446002594148,1.633547359918,0.135597351110814
"xi",0.2,65,2.12668886819053,1.72002418799121,0.152279058288651
"xi",0.2,66,1.94804539509678,1.52046275929793,0.142509183644625
"xi",0.2,67,2.40985217140341,1.88113366770364,0.167358586572937
"xi",0.2,68,2.09693177143216,1.69660233249581,0.169902651695817
"xi",0.2,69,2.26487429478971,1.78286330295526,0.148028869445748
"xi",0.2,70,2.01150488440132,1.62622149083463,0.160888242350214
"xi",0.2,71,2.25702713154308,1.7786988853364,0.153920636593173
"xi",0.2,72,2.08176773991726,1.65083608784427,0.154989111129416
"xi",0.2,73,2.09005148066544,1.67587903619873,0.166093496639725
"xi",0.2,74,2.13931073265956,1.69418654040169,0.138953597978492
"xi",0.2,75,2.07010100557217,1.73681947830853,0.164816346735362
"xi",0.2,76,2.19708536813231,1.76862288529414,0.162542762621145
"xi",0.2,77,2.16784138626175,1.71860896281083,0.159029987604498
"xi",0.2,78,2.24800092811545,1.73084171219981,0.165695428792914
"xi",0.2,79,2.30460972520557,1.78540263925618,0.158814605322979
"xi",0.2,80,2.20292842841305,1.71434606057488,0.157482774207583
"xi",0.2,81,2.31001748397558,1.8390908995532,0.1560141705491
"xi",0.2,82,2.12450816663912,1.68704116238469,0.144451813972689
"xi",0.2,83,2.16089427421387,1.72019584270797,0.154958567548513
"xi",0.2,84,2.33043364877345,1.89157550173569,0.177473168059141
"xi",0.2,85,2.28836215282001,1.80607411124424,0.145224327913226
"xi",0.2,86,2.07781145534641,1.62932540247265,0.149619076911041
"xi",0.2,87,2.24497078656186,1.7974691849508,0.155715829745954
"xi",0.2,88,2.10498864228077,1.73506646107083,0.150514938318751
"xi",0.2,89,2.05403182749573,1.64689770705382,0.157990781959245
"xi",0.2,90,2.18209369705408,1.72643842832564,0.15620607467702
"xi",0.2,91,2.13308166632311,1.68932723179062,0.14959573574945
"xi",0.2,92,2.14976420363476,1.79313574253034,0.162583788575869
"xi",0.2,93,2.11230281883962,1.65486536205765,0.153572068034988
"xi",0.2,94,2.17335210760341,1.73060402739459,0.144334667184954
"xi",0.2,95,2.10356227276183,1.69653150115493,0.163860806426206
"xi",0.2,96,2.28675311329455,1.92482102307284,0.16014654934095
"xi",0.2,97,2.07868472950842,1.6189033008061,0.153366699233719
"xi",0.2,98,2.18648502510092,1.70490247952227,0.145071020316931
"xi",0.2,99,2.27558169893437,1.82467019663587,0.157174805885871
"xi",0.25,0,2.18104515271601,1.78904068003403,0.165184866961033
"xi",0.25,1,2.15385306213528,1.78328737119127,0.171529451010244
"xi",0.25,2,2.14313585981488,1.74035345848329,0.170185401193087
"xi",0.25,3,2.01035427297468,1.63920321845857,0.145817604645416
"xi",0.25,4,2.09096441165162,1.71247861306202,0.1471669612572
"xi",0.25,5,2.13308483163991,1.77542564198716,0.173812243886233
"xi",0.25,6,2.1170909513674,1.7577927436499,0.156358279481926
"xi",0.25,7,2.00538217369844,1.62673139260021,0.134463342036284
"xi",0.25,8,2.01640056780415,1.65259756461292,0.156840912855592
"xi",0.25,9,2.15481862304418,1.80572062243328,0.183133894425734
"xi",0.25,10,2.1095085819595,1.72713219605847,0.164047507993825
"xi",0.25,11,2.14614955643024,1.76371170911836,0.16715507159489
"xi",0.25,12,2.17124192595055,1.70504484327251,0.14873182906048
"xi",0.25,13,2.26906153812223,1.8504961568126,0.16705326918802
"xi",0.25,14,2.04584711669457,1.70878800828997,0.173090150139055
"xi",0.25,15,2.2553394029378,1.84228162906922,0.16775664261988
"xi",0.25,16,2.12588501014833,1.7576877274547,0.167803030410428
"xi",0.25,17,2.05227953574474,1.7018557272638,0.173388670625246
"xi",0.25,18,2.07408815360893,1.75725210879867,0.169412123391207
"xi",0.25,19,2.09019508815686,1.73872636060252,0.14210616281438
"xi",0.25,20,2.31309569079129,1.82617843759085,0.138776417375557
"xi",0.25,21,2.4191389860107,2.04965190141226,0.179480499280323
"xi",0.25,22,2.31967220657275,1.95615489792947,0.181420681039866
"xi",0.25,23,2.19432204332411,1.73134343261971,0.15610442507105
"xi",0.25,24,2.1797668124791,1.79617328545404,0.165025137656075
"xi",0.25,25,2.23878118098032,1.81823373559211,0.172495937521173
"xi",0.25,26,1.95634249831718,1.67761620210379,0.185815653511349
"xi",0.25,27,2.045093155589,1.64818995936144,0.155274290458047
"xi",0.25,28,2.21984582111649,1.83649009951342,0.163623390864669
"xi",0.25,29,2.01054478008096,1.69354967871911,0.171491898231194
"xi",0.25,30,2.08818122273201,1.73403399028575,0.152417589283637
"xi",0.25,31,2.37931384034592,1.94326543897347,0.168384243545813
"xi",0.25,32,2.11879717896623,1.74937950489525,0.15918761063694
"xi",0.25,33,2.18246474556037,1.80910239502173,0.156494583033123
"xi",0.25,34,2.06704710096359,1.66400740365271,0.159105894671323
"xi",0.25,35,2.2132829673442,1.79596339115754,0.151240972311434
"xi",0.25,36,2.35423978145413,1.99319366027458,0.17016465673313
"xi",0.25,37,1.98768561206884,1.56385163736119,0.152500477234926
"xi",0.25,38,2.19578802998161,1.83259463437321,0.180491803787125
"xi",0.25,39,2.05630763912912,1.6862046001679,0.161839705552891
"xi",0.25,40,2.39581892349946,1.99632397726869,0.190319546601377
"xi",0.25,41,2.18576371893957,1.74399464721075,0.153579316418868
"xi",0.25,42,2.22569717519897,1.80520482846756,0.168908362083583
"xi",0.25,43,2.18805527364242,1.76172809329866,0.156329922486635
"xi",0.25,44,2.21285942947802,1.86355729895723,0.177751828760766
"xi",0.25,45,2.05647349397812,1.70396507930493,0.166406266443917
"xi",0.25,46,2.1685227789329,1.77828708716427,0.162289603864629
"xi",0.25,47,2.0523730862802,1.66388859866593,0.162793432153152
"xi",0.25,48,2.27368252441753,1.81564192681861,0.162006563658556
"xi",0.25,49,2.37368547311181,1.93480098644455,0.155082980095988
"xi",0.25,50,2.16114726789895,1.85804217307324,0.182651215071932
"xi",0.25,51,2.25386210678239,1.86743416956873,0.178773612717187
"xi",0.25,52,2.04611071239885,1.66435713600066,0.170430469614735
"xi",0.25,53,2.29968554829376,1.87283780174912,0.166637118132683
"xi",0.25,54,2.36936286508862,2.01977963047206,0.168062522226082
"xi",0.25,55,2.12531272896965,1.79913896775779,0.157792006821195
"xi",0.25,56,2.11619877726559,1.73058970872431,0.171050531839455
"xi",0.25,57,2.09926722438619,1.63551206747465,0.139172648647852
"xi",0.25,58,2.29004987648961,1.83780052866909,0.167973275738571
"xi",0.25,59,2.22795802080242,1.91895950098109,0.178070067847435
"xi",0.25,60,1.97992384205007,1.63714848429575,0.166831075331039
"xi",0.25,61,2.07527185472504,1.72236604924964,0.156139675071591
"xi",0.25,62,2.17391222361755,1.80700870779321,0.163018932742251
"xi",0.25,63,2.30131763565651,1.84489859377516,0.149350787505919
"xi",0.25,64,2.20075339576026,1.80952986414646,0.161743259597632
"xi",0.25,65,2.104723044631,1.73503602583752,0.166860872806617
"xi",0.25,66,2.3369530143783,1.96032504974395,0.172308778732628
"xi",0.25,67,2.31865590671667,1.83580744107083,0.159381019970152
"xi",0.25,68,2.20115159813853,1.85891231181722,0.152904080226843
"xi",0.25,69,2.2165038497221,1.75818393368873,0.169106724276329
"xi",0.25,70,2.27816080547577,1.90477420111783,0.175796595268736
"xi",0.25,71,2.13842883111942,1.6455977761921,0.16460360748798
"xi",0.25,72,2.185525921039,1.73764609614328,0.134746496904034
"xi",0.25,73,2.15494509089555,1.77203764298315,0.15821669062249
"xi",0.25,74,2.14009890879638,1.68323097072381,0.155469539349706
"xi",0.25,75,2.23674284212677,1.82735509845873,0.164610288025619
"xi",0.25,76,2.12930602670524,1.67040274945036,0.152899287403175
"xi",0.25,77,2.18708801150603,1.79826475170136,0.159569797663469
"xi",0.25,78,2.08573406467885,1.74531595548195,0.163881987904179
"xi",0.25,79,2.19463237141731,1.7754872438932,0.166733053983707
"xi",0.25,80,2.00217749001724,1.65671071831306,0.154923991600193
"xi",0.25,81,2.01676000525449,1.60345288264348,0.159881434274412
"xi",0.25,82,2.19336727559899,1.7771994766921,0.166478729252876
"xi",0.25,83,2.33202214833584,1.89808836133428,0.166227488116484
"xi",0.25,84,2.10528308877613,1.69677801218853,0.163214904262131
"xi",0.25,85,2.18272730063015,1.70651287696514,0.149261553094457
"xi",0.25,86,2.25981660571018,1.80057767956406,0.152235257041951
"xi",0.25,87,2.13219844172504,1.8260917046518,0.18163028231352
"xi",0.25,88,2.16739887497351,1.85120500505512,0.174727513467411
"xi",0.25,89,2.02653093908845,1.64412428078215,0.171366585228798
"xi",0.25,90,2.33668119520029,1.9364184172477,0.173989523745325
"xi",0.25,91,2.0225617834872,1.66265408993113,0.174007420146257
"xi",0.25,92,2.26478128651203,1.80401215889396,0.155345545237388
"xi",0.25,93,2.18832030220977,1.80659043816671,0.166566511434135
"xi",0.25,94,2.12326814352294,1.75782344004546,0.164552969211653
"xi",0.25,95,2.31172050804484,1.83816390636013,0.151966536491469
"xi",0.25,96,2.01229846726143,1.71744277254219,0.156859423880393
"xi",0.25,97,2.01652725949312,1.64153530560199,0.164409318329034
"xi",0.25,98,2.20198776039901,1.84796858388106,0.169235115900135
"xi",0.25,99,2.14645449502292,1.73290673050637,0.151421321140497
"xi",0.3,0,2.06651866878448,1.75450407636637,0.176768148296462
"xi",0.3,1,2.26329266332232,1.8696792442309,0.182826901452404
"xi",0.3,2,2.22878803337281,1.82337258526305,0.165199692198344
"xi",0.3,3,2.13961574315043,1.78714567753052,0.171290413075531
"xi",0.3,4,2.32148700907591,1.9432651790797,0.165518204935734
"xi",0.3,5,2.1876226826034,1.89962843830332,0.181135081460938
"xi",0.3,6,2.10697005012674,1.76466427370286,0.14345259946928
"xi",0.3,7,2.3340739028392,1.95465279472821,0.180594259909224
"xi",0.3,8,2.30539657347907,1.96937602428464,0.171862277039432
"xi",0.3,9,2.15496890421289,1.83792494824304,0.189713569081516
"xi",0.3,10,2.34638584681514,1.97774268320761,0.168990704153741
"xi",0.3,11,2.11844739982615,1.80805453201928,0.181279927573976
"xi",0.3,12,2.18036190091205,1.83702429432638,0.15863134525533
"xi",0.3,13,2.19762333786529,1.81313004470868,0.159866507516153
"xi",0.3,14,2.30726281645681,1.86229667218528,0.153780284659562
"xi",0.3,15,2.18546608881868,1.86763168392377,0.177520183751251
"xi",0.3,16,2.11672768938016,1.66968844984689,0.163638758193721
"xi",0.3,17,2.37823145442465,2.0285541361128,0.161730220658178
"xi",0.3,18,2.26238805818969,1.83578276109811,0.154150749044428
"xi",0.3,19,2.32648068473387,1.99477882187499,0.159215245932734
"xi",0.3,20,2.12963369298939,1.82579848082186,0.173376706417531
"xi",0.3,21,2.25839474998688,1.90526778577512,0.175953408317878
"xi",0.3,22,2.12317480730982,1.72743232006032,0.142285022209507
"xi",0.3,23,2.34246553058586,1.88840701284568,0.164590379501345
"xi",0.3,24,2.33645620277971,1.92980290744584,0.173558821898303
"xi",0.3,25,2.21676376281889,1.96254674280766,0.187419821919216
"xi",0.3,26,2.30236703387498,1.91217363819095,0.174622469936941
"xi",0.3,27,2.29618352956467,1.93526901200707,0.174939504404723
"xi",0.3,28,2.16515607391418,1.79789231070663,0.177309783525896
"xi",0.3,29,2.29716621175718,1.97362883556056,0.179940300655418
"xi",0.3,30,2.15259604547764,1.79623597218638,0.173114440878151
"xi",0.3,31,2.13590512197218,1.83845223891633,0.165109475305867
"xi",0.3,32,2.12747431356934,1.79964372394476,0.163498056201962
"xi",0.3,33,2.15946977903747,1.92012792527824,0.189720132138072
"xi",0.3,34,2.3986906959719,2.0884547543152,0.174334525123269
"xi",0.3,35,2.18073870157144,1.80134473029116,0.160725527485339
"xi",0.3,36,2.30473748807424,1.9263581907118,0.192061112799342
"xi",0.3,37,2.21895682956762,1.92438664064277,0.167250221258238
"xi",0.3,38,2.18817308189836,1.7924996023414,0.157135513765782
"xi",0.3,39,2.30083095689235,1.99009804761317,0.173140429142158
"xi",0.3,40,2.10676853149386,1.84452964310395,0.169375534717497
"xi",0.3,41,2.20337901790133,1.83161261748205,0.166663413914044
"xi",0.3,42,2.22069875001366,1.88887465591115,0.162595672940119
"xi",0.3,43,2.21268279657679,2.00085116785495,0.195589763321484
"xi",0.3,44,2.08530028676962,1.79463292215746,0.176205233055262
"xi",0.3,45,2.24163027060836,1.94566414851309,0.172144103855699
"xi",0.3,46,2.12736911740763,1.79180421973462,0.165656426737972
"xi",0.3,47,2.35193914663849,2.10488205213472,0.172101678417296
"xi",0.3,48,2.17468873123578,1.89627233992455,0.189557349706889
"xi",0.3,49,2.20569774177284,1.93436951084027,0.175196872872537
"xi",0.3,50,2.20781224763434,1.87003514983557,0.181487071158206
"xi",0.3,51,2.31431594856701,2.00919325778271,0.179676982190513
"xi",0.3,52,2.19585150850708,1.92130786938743,0.163342270696489
"xi",0.3,53,2.09403664293833,1.71735071066933,0.151061558795816
"xi",0.3,54,2.16374918954612,1.85366879975532,0.184719712330055
"xi",0.3,55,2.15936861859647,1.7768847806872,0.168118312178469
"xi",0.3,56,1.90159456244811,1.60529646820534,0.151784775011321
"xi",0.3,57,2.04017897264583,1.67343544246,0.148917276734104
"xi",0.3,58,2.17446896067524,1.85587595308186,0.147945198713613
"xi",0.3,59,2.15017989904204,1.76710513477086,0.173561769713755
"xi",0.3,60,1.96484182606163,1.70414818660468,0.160661315848543
"xi",0.3,61,2.33118600469115,2.03830162350934,0.180966265929175
"xi",0.3,62,2.22673384640707,1.88553663206196,0.158136334413832
"xi",0.3,63,2.30098231512049,1.96688319336814,0.175070856058978
"xi",0.3,64,2.10679941330241,1.77395342584668,0.170285677289388
"xi",0.3,65,2.33464013120373,1.99994821502374,0.165344397870827
"xi",0.3,66,2.32924748202149,1.93975880828086,0.160045284156434
"xi",0.3,67,2.34597874638323,1.98828216394039,0.176055024818861
"xi",0.3,68,2.08379691445235,1.77546227147558,0.162972706344866
"xi",0.3,69,2.17215199531995,1.8147066249237,0.159746133065488
"xi",0.3,70,2.20196901346264,1.77566238948737,0.149932467919382
"xi",0.3,71,2.08601610524676,1.8530389430227,0.179376429202541
"xi",0.3,72,2.19390439971549,1.84094292508466,0.150832306178402
"xi",0.3,73,2.13675589592055,1.70888030574195,0.163849457828581
"xi",0.3,74,2.25264298443562,1.85860754926063,0.15742114936574
"xi",0.3,75,2.27232982712385,1.94410526150769,0.175174660587002
"xi",0.3,76,2.44175262835367,2.0638060942995,0.147659532600637
"xi",0.3,77,2.0152793311943,1.63325383588725,0.15613045012753
"xi",0.3,78,2.18454238042916,1.87074603878684,0.167613849523933
"xi",0.3,79,2.2400942016676,1.92621517078974,0.174729345262063
"xi",0.3,80,2.18085464414931,1.81478551983709,0.16494551463758
"xi",0.3,81,2.14751646401324,1.83112771528093,0.180987980952513
"xi",0.3,82,2.13943173546435,1.82399132643608,0.162373178766624
"xi",0.3,83,2.12677724271493,1.71701650790613,0.149145380066759
"xi",0.3,84,2.19426659453644,1.75805033329848,0.162702142685386
"xi",0.3,85,2.0287629363859,1.69198801224296,0.174762064015431
"xi",0.3,86,2.07790713063461,1.82365789707989,0.168239255935931
"xi",0.3,87,2.26862725505649,1.93469643306194,0.172567054426396
"xi",0.3,88,2.01996564879752,1.76967432840975,0.164445385076778
"xi",0.3,89,2.27049028389623,1.88289535782565,0.167946863250868
"xi",0.3,90,2.08449364827022,1.8925025002686,0.177830583360587
"xi",0.3,91,2.23762864533619,1.8467646987839,0.161153858766826
"xi",0.3,92,2.19418077397617,1.8377147363936,0.161575221094846
"xi",0.3,93,2.24142752360223,1.83552494036667,0.155794669122622
"xi",0.3,94,2.03370618422981,1.80369824083506,0.163914185107033
"xi",0.3,95,2.03000919802776,1.68822677046311,0.154108439899133
"xi",0.3,96,2.04283351335577,1.68896342342922,0.164040381844429
"xi",0.3,97,2.21165098684947,1.85201177215069,0.166864376883207
"xi",0.3,98,2.31006302879635,2.00538478054622,0.182080583964601
"xi",0.3,99,1.95345388512614,1.65591954643589,0.167679767007893
"xi",0.35,0,2.30421409336272,2.00423602718683,0.188777334228476
"xi",0.35,1,2.17236364319624,1.84577661069833,0.170116712154356
"xi",0.35,2,2.26148181108869,1.96023931365051,0.178552116538581
"xi",0.35,3,2.09314816714451,1.87667738776382,0.184011740040599
"xi",0.35,4,2.3206315941714,1.97848893647179,0.176336313202982
"xi",0.35,5,2.22587515901174,1.90955662940892,0.169542733346539
"xi",0.35,6,2.17989811113199,1.92020613749738,0.175814461211968
