panel,true_value,rep,nn_width_mu,nn_width_sigma,nn_width_xi
xi,0.1,98,2.2565063449502425,1.8865571156355223,0.15504764616489405
xi,0.1,99,2.2099226476313234,1.7846733319159434,0.16220948658883572
xi,0.1500000000000001,0,2.238969580303152,1.961157300477101,0.16039623767137526
xi,0.1500000000000001,1,2.3425109698034774,2.0642935851457516,0.16977802962064742
xi,0.1500000000000001,2,2.3513136494811953,1.8881819166750766,0.16477129943668842
xi,0.1500000000000001,3,2.2056843580143095,1.9377422356431175,0.16918550729751577
xi,0.1500000000000001,4,2.3659438490048004,2.0804103855085163,0.16789289787411688
xi,0.1500000000000001,5,2.3763435540621174,2.0074341128718096,0.16693270727992054
xi,0.1500000000000001,6,2.384223417665048,1.9754841135534793,0.16108077466487886
xi,0.1500000000000001,7,2.268977843817048,1.799390669933402,0.1551976129412651
xi,0.1500000000000001,8,2.0345436928969534,1.9981381990286184,0.16018156334757805
xi,0.1500000000000001,9,2.222033022113486,1.8080736004962397,0.15899272337555884
xi,0.1500000000000001,10,2.2941344579651535,2.0357388692110128,0.16438242793083188
xi,0.1500000000000001,11,2.072057292129852,1.7348715947906914,0.15458094254136082
xi,0.1500000000000001,12,2.100711686910895,1.9394987424025274,0.1515857122838497
xi,0.1500000000000001,13,2.2687886723017776,1.8510394996898913,0.16989009603857994
xi,0.1500000000000001,14,2.387984257146538,2.040524710793184,0.16090372949838638
xi,0.1500000000000001,15,2.253715301600838,1.9042025871729962,0.1738579347729683
xi,0.1500000000000001,16,2.0700582576179123,1.7121823081768444,0.16161528229713434
xi,0.1500000000000001,17,2.263260664482388,1.9422205031629023,0.1626751322299242
xi,0.1500000000000001,18,2.165070229067119,1.9091055456026194,0.16408936828374862
xi,0.1500000000000001,19,2.1190118697064726,1.7604976616532184,0.1677753984928131
xi,0.1500000000000001,20,2.1135334151474474,1.8021903503465637,0.16668003499507905
xi,0.1500000000000001,21,2.352783081815936,2.093078168140341,0.16296676062047477
xi,0.1500000000000001,22,2.2420985861463762,1.8992050308396031,0.16296575143933295
xi,0.1500000000000001,23,2.2123516545803774,2.0223465504540403,0.16064923703670503
xi,0.1500000000000001,24,2.163200547952087,1.906431278189686,0.16223322749137875
xi,0.1500000000000001,25,2.0615616659336204,1.7006339614026054,0.1646513819694519
xi,0.1500000000000001,26,2.1945961106449516,2.152014423714288,0.1543418675661087
xi,0.1500000000000001,27,2.2493029678645016,1.9717120992829607,0.15868162661790844
xi,0.1500000000000001,28,2.189756194477905,1.8386104107034154,0.16113943085074425
xi,0.1500000000000001,29,2.3830051354073234,2.001107483728445,0.15889768376946448
xi,0.1500000000000001,30,2.2639362344583667,2.0586023701664633,0.1635954454541206
xi,0.1500000000000001,31,2.2524967652186483,1.9651852384388597,0.16023784317076206
xi,0.1500000000000001,32,2.4003627255794235,2.176672640097756,0.15445911735296247
xi,0.1500000000000001,33,2.0987445827237323,1.9385647522313452,0.16460934579372405
xi,0.1500000000000001,34,2.0656000916647237,1.918282875460731,0.164237342774868
xi,0.1500000000000001,35,2.164799899881377,1.9344987484566918,0.16432451680302618
xi,0.1500000000000001,36,2.1387548201214877,2.1744427373285156,0.15802197605371476
xi,0.1500000000000001,37,2.287887544935426,1.9536040286244223,0.17032146751880645
xi,0.1500000000000001,38,2.241548672067971,1.8684226105750614,0.17041588723659512
xi,0.1500000000000001,39,2.3756666384238656,2.0702124865795835,0.1639782667160034
xi,0.1500000000000001,40,2.1678072074806742,1.8431411441840222,0.16241115443408488
xi,0.1500000000000001,41,2.2579333605422995,1.862670772480774,0.16741501316428184
xi,0.1500000000000001,42,2.137969655121161,1.838717958620327,0.15793178156018256
xi,0.1500000000000001,43,2.2701143457697306,1.976642880201041,0.1664932519197464
xi,0.1500000000000001,44,2.2693790904471243,2.1110574888903653,0.1592601627111435
xi,0.1500000000000001,45,2.1802518157683046,1.857137934734622,0.15828843042254445
xi,0.1500000000000001,46,2.1980455146804374,1.9058949707357513,0.16160631999373426
xi,0.1500000000000001,47,2.249966109354414,1.9910924995558972,0.17146372124552728
xi,0.1500000000000001,48,2.245564062682199,1.976457470008807,0.16209941804409025
xi,0.1500000000000001,49,2.4666897832395165,2.0187055808534407,0.1572895817458629
xi,0.1500000000000001,50,2.119391982583142,1.950701115311654,0.15657095685601233
xi,0.1500000000000001,51,2.0840040328398537,2.031728463578572,0.18056218102574345
xi,0.1500000000000001,52,1.9731838094557048,2.0001983250768216,0.16330533027648925
xi,0.1500000000000001,53,2.171106992948353,1.915190393968631,0.1650217905640602
xi,0.1500000000000001,54,2.001783020474189,1.7741935694521214,0.15461495593190194
xi,0.1500000000000001,55,2.128426571786118,1.9690779165496508,0.16221707388758658
xi,0.1500000000000001,56,2.0256074988049484,1.744543343539009,0.16649397127330295
xi,0.1500000000000001,57,2.273208890941543,1.8820939928303506,0.1577217675745487
xi,0.1500000000000001,58,2.336415721844343,2.1610728138026385,0.17356541156768793
xi,0.1500000000000001,59,2.2226408304251244,1.9223333243668748,0.17223001420497894
xi,0.1500000000000001,60,2.318259611583599,1.9430051027657758,0.14710381552577018
xi,0.1500000000000001,61,2.272709048238003,1.9126304991542131,0.1610998228192329
xi,0.1500000000000001,62,2.097451019156061,1.8477668710576118,0.16778711006045344
xi,0.1500000000000001,63,2.2370270083062707,1.8006213730689105,0.16481023728847502
xi,0.1500000000000001,64,2.366992636277658,2.0633518755095483,0.15997644811868666
xi,0.1500000000000001,65,2.067058570250385,1.738523199906309,0.16192573495209217
xi,0.1500000000000001,66,2.158362183559042,1.8170723660811028,0.17681012377142902
xi,0.1500000000000001,67,2.1313786518897047,1.8429378780823864,0.1672088734805584
xi,0.1500000000000001,68,2.3754109020216205,2.1435657940990644,0.16015173718333245
xi,0.1500000000000001,69,2.2425668762627033,2.030839057437772,0.16235894933342926
xi,0.1500000000000001,70,2.4174292108284696,2.0871629806660366,0.1542763229459524
xi,0.1500000000000001,71,2.2036202769995796,1.9181608398360517,0.17464769594371315
xi,0.1500000000000001,72,2.105453852424308,1.7320775123591403,0.16539721041917801
xi,0.1500000000000001,73,2.2826003677092537,1.9596130257542583,0.15864159092307087
xi,0.1500000000000001,74,2.268513116132265,2.1465285004642425,0.16124375239014624
xi,0.1500000000000001,75,2.277468690048586,2.0141638905424646,0.16136243045330045
xi,0.1500000000000001,76,2.1843434072959447,2.04320909809911,0.16816088631749151
xi,0.1500000000000001,77,2.3997318339336573,2.106638329885728,0.15335553660988804
xi,0.1500000000000001,78,2.427060054885402,2.05682236555109,0.16313537061214445
xi,0.1500000000000001,79,2.163117599069704,1.8726693519498845,0.16692836284637452
xi,0.1500000000000001,80,2.103647066947044,1.9121240449376842,0.16003371253609655
xi,0.1500000000000001,81,2.478919808255,2.0832462093218993,0.16980436369776725
xi,0.1500000000000001,82,2.343689682214709,2.087727486253206,0.15465680062770845
xi,0.1500000000000001,83,2.3495740419311844,2.0700019209523113,0.1640802077949047
xi,0.1500000000000001,84,2.3774355255410597,2.0684493945056257,0.15696015916764727
xi,0.1500000000000001,85,2.2377769300170556,1.8310643551460384,0.1594166800379753
xi,0.1500000000000001,86,2.232037234287226,1.904012573311432,0.16027301251888273
xi,0.1500000000000001,87,2.5169494950867524,2.216532109622511,0.16329880282282827
xi,0.1500000000000001,88,2.176194667317251,2.0826731887592445,0.1701856315135956
xi,0.1500000000000001,89,2.2031759290533337,1.8909934068065084,0.16927736699581147
xi,0.1500000000000001,90,2.0691337627589803,1.8397026390904667,0.16147368177771568
xi,0.1500000000000001,91,2.0795112054927003,1.8345373160876814,0.16693698726594444
xi,0.1500000000000001,92,2.2904285266257887,1.860809882066052,0.15941722169518457
xi,0.1500000000000001,93,2.1708325682479916,2.052094113591851,0.15860835388302802
xi,0.1500000000000001,94,2.384437975136553,1.8891128874088725,0.16015643998980522
xi,0.1500000000000001,95,2.380429508764216,1.9891323993246477,0.17204376086592676
xi,0.1500000000000001,96,2.220545959242134,1.9696878597684968,0.15943902134895327
xi,0.1500000000000001,97,2.224120165774547,1.9543357244433963,0.15453200340270998
xi,0.1500000000000001,98,2.071027611985894,1.7198585888317375,0.17068026699125766
xi,0.1500000000000001,99,2.1226059149186156,1.7791291133369889,0.16383372657001016
xi,0.2,0,2.3140630894683163,1.966782225146547,0.15818113535642622
xi,0.2,1,2.234304904550253,1.8577680148126525,0.17040090933442115
xi,0.2,2,2.2512185644597125,2.0947498246312417,0.16751476079225538
xi,0.2,3,2.261602638546808,1.9250128796064612,0.17626548931002617
xi,0.2,4,2.0635732755866947,2.0938891000604496,0.16802114099264143
xi,0.2,5,2.5325528072876864,2.199788984596209,0.17397811934351914
xi,0.2,6,2.3486082148031038,2.3178684987471083,0.15855949595570562
xi,0.2,7,2.2064911490818737,1.9270912442067836,0.16674017757177353
xi,0.2,8,2.2055661735631844,1.8926113221204997,0.16113946437835694
xi,0.2,9,2.1499790219202737,1.7887937559337619,0.17295275852084158
xi,0.2,10,2.264934696243447,1.9838202127864157,0.16312716603279112
xi,0.2,11,2.2360473581967923,2.1673472019058604,0.17244384735822677
xi,0.2,12,1.9627708269006803,1.8669034205228687,0.16168531253933907
xi,0.2,13,2.437999847901569,2.185165566774822,0.16004226580262182
xi,0.2,14,2.3232069565579216,1.9399424811863,0.15860187076032162
xi,0.2,15,2.2418311264348816,2.106750918111823,0.15927714854478836
xi,0.2,16,2.201613601855918,2.045737392861083,0.17114671096205714
xi,0.2,17,2.2825732101063636,2.020425575926115,0.16484868675470354
xi,0.2,18,2.295330623668896,2.0653450932875828,0.1607549428939819
xi,0.2,19,2.5072691780911818,1.9901216428410287,0.1684098124504089
xi,0.2,20,2.2232855574830133,1.8777176861126357,0.1631310310214758
xi,0.2,21,2.204355698652911,1.9048692825383746,0.1559815138578414
xi,0.2,22,2.410466881883732,2.188588093775266,0.18147510439157485
xi,0.2,23,2.218116464324911,1.939688587515592,0.1710791803896427
xi,0.2,24,2.0903216276737737,1.7409448124459228,0.1643964417278766
xi,0.2,25,2.1991681057816237,1.86269457520973,0.1695741482079029
xi,0.2,26,2.338577265126535,2.153898858703414,0.1708695918321609
xi,0.2,27,2.276462221076624,2.190178094266251,0.16814286708831785
xi,0.2,28,2.141405648100765,1.9402459858410754,0.17037630975246426
xi,0.2,29,2.3608434124688706,2.2752259981680947,0.1726678796112537
xi,0.2,30,2.3324760946790626,1.9324807130681503,0.17000868991017332
xi,0.2,31,2.159828734679291,2.1437866475477207,0.17257008627057072
xi,0.2,32,2.151589563373708,1.7532870772316436,0.1629905916750431
xi,0.2,33,2.069067322287033,1.7617192334317533,0.16296713128685947
xi,0.2,34,2.643137088355413,2.3942105188075082,0.1701613321900368
xi,0.2,35,2.1948588981692296,2.042772817146279,0.1731058150529861
xi,0.2,36,2.130444795130984,1.990494146718346,0.16188874095678327
xi,0.2,37,2.2364968822897104,2.125197247747824,0.17760069966316222
xi,0.2,38,2.005939147226645,1.8406612653528356,0.17133842185139653
xi,0.2,39,2.3173476599145992,2.0867941863355775,0.16028413027524946
xi,0.2,40,2.136874300922017,1.8557411185023849,0.16802940890192988
xi,0.2,41,2.55067347789279,2.565038611016986,0.17800309583544727
xi,0.2,42,2.162971529420716,2.0870077538548397,0.1781023144721984
xi,0.2,43,2.2090044375086926,1.8760529036945233,0.1609335906803608
xi,0.2,44,2.1491993838538512,1.923298798161202,0.16561830714344974
xi,0.2,45,2.657485050983137,2.34330443574658,0.16828915625810623
xi,0.2,46,2.4650808847361176,2.111464842645862,0.1690119586884975
xi,0.2,47,2.186890886389417,1.9695580846031238,0.17152099013328548
xi,0.2,48,2.363045259125471,2.185670568942184,0.17227639406919476
xi,0.2,49,2.347290495311018,1.9763854917743462,0.16312840357422828
xi,0.2,50,2.412669216971743,2.14094767208506,0.1778482832014561
xi,0.2,51,2.4648307703566346,2.237293649999083,0.1616920620203018
xi,0.2,52,2.275621998890781,2.0001309912528065,0.1599234461784363
xi,0.2,53,2.319159737701934,2.079361360860112,0.17835518419742583
xi,0.2,54,2.2261444104029913,2.023736996018851,0.15858065783977504
xi,0.2,55,2.1500363405105674,2.1090817658370185,0.1751861169934273
xi,0.2,56,2.3346711074512427,2.13642751068336,0.1611349798738956
xi,0.2,57,2.0792024322787626,2.1047619435331058,0.17192455455660816
xi,0.2,58,2.4677784098418165,2.212841501888713,0.1688643306493759
xi,0.2,59,2.032030713913418,1.977378386276257,0.16653064489364622
xi,0.2,60,2.4237030087719873,2.1866940035396016,0.16927778720855713
xi,0.2,61,2.2971376466962603,1.9454666991448555,0.1656569503247738
xi,0.2,62,2.235501334996769,1.9966710070642186,0.160029848664999
xi,0.2,63,2.534322574640157,2.189171380126698,0.1728919260203838
xi,0.2,64,2.1674481754865305,1.9813129877938582,0.16556896790862083
xi,0.2,65,2.1554256543848,2.0299982927342466,0.18125122487545012
xi,0.2,66,2.053098823272883,1.7556888531437878,0.16875029578804968
xi,0.2,67,2.645231187358494,2.1096211990620652,0.16596321500837796
xi,0.2,68,2.0464241785502075,1.9037808862948236,0.1715539716184139
xi,0.2,69,2.4659956121674185,2.10895068160038,0.1616831563413143
xi,0.2,70,2.0718333913842457,1.7864052130665904,0.17497617602348323
xi,0.2,71,2.2619155471771037,2.069643649579543,0.1634800799190998
xi,0.2,72,2.25575497339603,1.880387584464012,0.164762594550848
xi,0.2,73,2.05766907391385,1.9575896068075789,0.171103248745203
xi,0.2,74,2.149252158275523,2.0336990198483633,0.1478808969259262
xi,0.2,75,2.169733704373197,1.9783020054684997,0.1692882679402828
xi,0.2,76,2.219649218546838,1.958722407141412,0.1527726747095585
xi,0.2,77,2.128591767621124,1.9403826832844846,0.16916886493563651
xi,0.2,78,2.214543635810454,1.925450259132102,0.16634084582328795
xi,0.2,79,2.385138061859333,1.9845727927842098,0.16295359432697293
xi,0.2,80,2.4399709826805207,2.0394845003560356,0.1669618248939514
xi,0.2,81,2.4018810648867692,2.240598853016621,0.15734892934560776
xi,0.2,82,2.3115687348282528,1.9514040891275943,0.16392526626586915
xi,0.2,83,2.1219643810530577,1.9352539754727012,0.16286001875996584
xi,0.2,84,2.44455669426069,2.221310121869738,0.16202000901103014
xi,0.2,85,2.345969246188627,2.1105560275770863,0.16482299864292146
xi,0.2,86,2.174339280098991,1.9184164934120123,0.15808963701128959
xi,0.2,87,2.1736162298263686,1.9066404668929557,0.17121628522872923
xi,0.2,88,2.3336692875067016,2.141449073462045,0.1732920475304127
xi,0.2,89,2.1433085934044236,1.9051669430192266,0.17340525686740874
xi,0.2,90,2.171917585106918,1.9159609188006161,0.15739582702517504
xi,0.2,91,2.234269088347876,1.9993690260913688,0.1627313144505024
xi,0.2,92,2.5630521386679597,2.3611043331174546,0.17820908166468144
xi,0.2,93,2.3229988606012633,1.9809911285733683,0.16471407562494278
xi,0.2,94,2.229728417316064,2.092657207440727,0.17388890236616134
xi,0.2,95,2.184307773123379,1.9421455424898184,0.165827652066946
xi,0.2,96,2.393635759671856,2.2662543237211263,0.16377120688557625
xi,0.2,97,2.0679241969406696,1.7745220649737092,0.15162955299019815
xi,0.2,98,2.4252944184663754,2.042218850775333,0.16357628926634787
xi,0.2,99,2.3631506699245257,2.23552609960862,0.15946412459015846
xi,0.2500000000000001,0,2.1794619093022476,2.024258084925897,0.16312668472528458
xi,0.2500000000000001,1,2.073174356657237,1.8951914830625878,0.16912804991006852
xi,0.2500000000000001,2,2.236258312805859,2.0058806608733857,0.16940491795539844
xi,0.2500000000000001,3,2.173668402379473,2.069949009761368,0.1747669324278831
xi,0.2500000000000001,4,2.3245265777365915,2.0828237734710644,0.17750556245446203
xi,0.2500000000000001,5,2.174163125517353,2.076700543070526,0.16572698876261713
xi,0.2500000000000001,6,2.1161841323970165,2.020289511733548,0.17004567235708234
xi,0.2500000000000001,7,2.460183025619248,2.191986469897607,0.1634230926632881
xi,0.2500000000000001,8,1.9958618022280206,1.9914914062626359,0.17668336927890776
xi,0.2500000000000001,9,2.2828002668349683,2.070499607776611,0.1706234872341156
xi,0.2500000000000001,10,2.0416622778300173,1.9439236169467033,0.1784675985574722
xi,0.2500000000000001,11,2.156112607624749,2.1242236874219707,0.17691618725657463
xi,0.2500000000000001,12,2.13830149453873,1.8873549434153354,0.16349361091852188
xi,0.2500000000000001,13,2.4657749126633632,2.105796187923616,0.16387868151068688
xi,0.2500000000000001,14,2.1512166555514938,1.9125810852842378,0.16719859614968294
xi,0.2500000000000001,15,2.2868081078736644,2.105047507770003,0.16757586449384687
xi,0.2500000000000001,16,2.157358315031498,2.07344196987102,0.17658589482307435
xi,0.2500000000000001,17,2.1806423213957444,1.9042549605126968,0.18075615912675855
xi,0.2500000000000001,18,2.2051604576055297,2.162285358253092,0.1844021189957857
xi,0.2500000000000001,19,2.358432420499703,2.2694162500851878,0.17390745952725406
xi,0.2500000000000001,20,2.2874453665269527,2.1117706566176064,0.15597244575619695
xi,0.2500000000000001,21,2.3777755676654344,2.3060539173271977,0.18365477696061133
xi,0.2500000000000001,22,2.643621211347341,2.477255472629574,0.1748198080807924
xi,0.2500000000000001,23,2.264573150286033,2.1023041117431145,0.17449623942375186
xi,0.2500000000000001,24,2.4275100437495354,2.1151447862896937,0.16846439391374585
xi,0.2500000000000001,25,2.428544480677129,2.029268023262606,0.16688717231154437
xi,0.2500000000000001,26,2.1408104716574954,2.032769170130095,0.18545078225433825
xi,0.2500000000000001,27,2.120243205241355,1.9726345412464212,0.17767763063311576
xi,0.2500000000000001,28,2.2962329455457287,2.0064913419112465,0.17107005938887598
xi,0.2500000000000001,29,2.0224522508324725,2.003914088274538,0.17083826884627343
xi,0.2500000000000001,30,2.1868616690710887,2.102624610206048,0.1757538557052612
xi,0.2500000000000001,31,2.346320857633664,2.1459858589173564,0.17793569937348364
xi,0.2500000000000001,32,2.2560950831935465,2.1978500501135443,0.17629890665411949
xi,0.2500000000000001,33,2.3253681729962175,2.181922146860048,0.1729494050145149
xi,0.2500000000000001,34,2.0421375203892467,1.8607339917151666,0.1734639450907707
xi,0.2500000000000001,35,2.2604204992955808,2.1797649979387295,0.17493326142430304
xi,0.2500000000000001,36,2.4549180745945343,2.3275195316175843,0.17534153014421458
xi,0.2500000000000001,37,1.8992397539958397,1.8083699689515882,0.1693260826170444
xi,0.2500000000000001,38,2.165521075375718,2.1220350618680612,0.1711912721395492
xi,0.2500000000000001,39,2.1648119908696906,1.9597471440046803,0.17277433574199674
xi,0.2500000000000001,40,2.575124102296755,2.0935998168262326,0.16365643590688705
xi,0.2500000000000001,41,2.234230568155244,2.081966062968567,0.16733511835336684
xi,0.2500000000000001,42,2.1469420595569098,2.1767557857147217,0.16779043376445768
xi,0.2500000000000001,43,2.2182345792615124,1.9314374299928296,0.16709742173552514
xi,0.2500000000000001,44,2.3730146471098372,2.061026019013923,0.1716001972556114
xi,0.2500000000000001,45,2.158923029326239,1.9553970250159765,0.16817215085029602
xi,0.2500000000000001,46,2.2561077679552177,2.097921331280979,0.16949406787753107
xi,0.2500000000000001,47,2.081943590103325,1.9235771354210165,0.16434101462364195
xi,0.2500000000000001,48,2.3593421962469456,2.0417371580442705,0.1660171553492546
xi,0.2500000000000001,49,2.394944974737374,2.2976124589725444,0.17515815570950505
xi,0.2500000000000001,50,2.465572007381539,2.2517150469878704,0.1811486531049013
xi,0.2500000000000001,51,2.3366749822846984,2.2638021179730945,0.18510031066834925
xi,0.2500000000000001,52,2.1376159372040036,1.8417944456717965,0.16842225492000573
xi,0.2500000000000001,53,2.579970863188585,2.2256409246529625,0.16535523161292076
xi,0.2500000000000001,54,2.6590882858798324,2.4706056797895464,0.1822243440896273
xi,0.2500000000000001,55,2.434244031852135,2.2030580029246707,0.1916058797389269
xi,0.2500000000000001,56,2.1820017454424736,2.1033746784466647,0.1680997975170612
xi,0.2500000000000001,57,2.2115954452135256,2.0308410308691247,0.1686161160469055
xi,0.2500000000000001,58,2.3130678064924446,2.0465706018926113,0.17185621336102486
xi,0.2500000000000001,59,2.5729546645003545,2.3715478685360907,0.1831920616328716
xi,0.2500000000000001,60,1.9185823730687268,1.8752315689173056,0.17307511195540423
xi,0.2500000000000001,61,2.0109501809111983,2.0561222446150698,0.1762307021766901
xi,0.2500000000000001,62,2.247873197632174,2.2697974825540435,0.1775681652128696
xi,0.2500000000000001,63,2.448839443524072,2.2184102363381157,0.167108328640461
xi,0.2500000000000001,64,2.337903060951721,2.1152530045917484,0.17406690120697016
xi,0.2500000000000001,65,2.1334596489153164,1.9745513369742707,0.17765352129936215
xi,0.2500000000000001,66,2.4965164029106113,2.1764982157758848,0.1760813094675541
xi,0.2500000000000001,67,2.565834147403173,2.1870916991253626,0.16180627793073651
xi,0.2500000000000001,68,2.2962316154435527,2.132159868885724,0.1766221061348915
xi,0.2500000000000001,69,2.2461251340604846,1.8959027061436746,0.15610867813229556
xi,0.2500000000000001,70,2.380635364769418,2.271827910413519,0.18404230363667012
xi,0.2500000000000001,71,2.1054861693348705,1.8263887734904358,0.16313551738858223
xi,0.2500000000000001,72,2.3636817931782232,2.0085566258673353,0.17862554416060447
xi,0.2500000000000001,73,2.4237702713251714,2.1869413882561677,0.16823884174227713
xi,0.2500000000000001,74,2.2199967787556574,1.9363748771953908,0.1603561542928219
xi,0.2500000000000001,75,2.2845602729536765,2.096490861158591,0.1750107035040855
xi,0.2500000000000001,76,2.1159981153659153,1.8412646442999598,0.16317500770092008
xi,0.2500000000000001,77,2.413254777635018,2.139109643359065,0.17195970267057417
xi,0.2500000000000001,78,2.385921221022844,2.091936645652419,0.18559570387005803
xi,0.2500000000000001,79,2.1941124501098557,1.9591210457105799,0.17672442942857738
xi,0.2500000000000001,80,1.9550614970241007,1.9461278809388265,0.17400561422109598
xi,0.2500000000000001,81,2.0830856677363307,1.8682492446950594,0.16632758751511573
xi,0.2500000000000001,82,2.2599253193737567,2.128595531490813,0.16645762473344802
xi,0.2500000000000001,83,2.3567373882617986,2.219763465296447,0.1768664240837097
xi,0.2500000000000001,84,2.2035795992347254,1.9627459177995146,0.1660289920866489
xi,0.2500000000000001,85,2.358700431261152,1.9391435503453387,0.1654293172061443
xi,0.2500000000000001,86,2.3752476569715384,2.0453019572311106,0.17428270727396014
xi,0.2500000000000001,87,2.319382408842692,2.225328709653912,0.19193019345402718
xi,0.2500000000000001,88,2.323762889994935,2.199486261968005,0.17651383578777313
xi,0.2500000000000001,89,1.9159907090658024,1.8911604600000818,0.17099005058407785
xi,0.2500000000000001,90,2.3811143104526025,2.2301990656117017,0.17666768729686738
xi,0.2500000000000001,91,2.01817042297456,1.894718377202933,0.18042883798480036
xi,0.2500000000000001,92,2.2914570300047785,2.240345231829977,0.16935095340013506
xi,0.2500000000000001,93,2.112936181540409,2.0249362672306255,0.17683125361800192
xi,0.2500000000000001,94,2.2581552099961293,2.0337743291719903,0.16581445038318635
xi,0.2500000000000001,95,2.413640502981419,2.078280382110515,0.16428581923246377
xi,0.2500000000000001,96,2.231888450348162,2.2289937012599097,0.17708859890699388
xi,0.2500000000000001,97,2.011903793369857,1.8969796544350856,0.18168204128742213
xi,0.2500000000000001,98,2.363429994587868,2.3777630171615343,0.17241030894219872
xi,0.2500000000000001,99,2.197697030608392,2.0407739945256846,0.17284745052456854
xi,0.3000000000000001,0,2.2310704200131752,2.1077248493805865,0.18539177142083643
xi,0.3000000000000001,1,2.461778316162789,2.2739068480814506,0.17031756043434143
xi,0.3000000000000001,2,2.3746824258143207,2.1325888885893107,0.16662258207798003
xi,0.3000000000000001,3,2.188459570966902,2.0701972273067124,0.16118009611964226
xi,0.3000000000000001,4,2.5404692415062016,2.4547565911517477,0.18725460842251773
xi,0.3000000000000001,5,2.369149879334209,2.3089167605696694,0.18308738991618156
xi,0.3000000000000001,6,2.214833299326383,2.0102302239173913,0.17456273958086968
xi,0.3000000000000001,7,2.501116140415178,2.41985848264083,0.17678301893174644
xi,0.3000000000000001,8,2.4921344875500253,2.3152672045512084,0.19210257679224013
xi,0.3000000000000001,9,2.2358092604023803,2.0597270442533855,0.17969866320490835
xi,0.3000000000000001,10,2.4586619045354254,2.3885941869882164,0.17050448581576344
xi,0.3000000000000001,11,2.2193616287168147,2.172622030896534,0.17742268517613413
xi,0.3000000000000001,12,2.2378862166864835,2.179119865336208,0.16908693835139274
xi,0.3000000000000001,13,2.2594065123356373,2.223616662757932,0.17776567637920376
xi,0.3000000000000001,14,2.575445427030836,2.222228157433639,0.16579089686274529
xi,0.3000000000000001,15,2.1640057103160437,2.3023648113827075,0.16680356971919535
xi,0.3000000000000001,16,2.1527039831493546,1.845045164708619,0.15681673511862754
xi,0.3000000000000001,17,2.5327591680556836,2.3713616041609242,0.18427787497639653
xi,0.3000000000000001,18,2.250215870855108,2.1521625437086804,0.16333921551704403
xi,0.3000000000000001,19,2.554547831453963,2.362537538568148,0.17747680135071278
xi,0.3000000000000001,20,2.187865444946606,2.121962831718104,0.18865948915481562
xi,0.3000000000000001,21,2.640065956479283,2.498418531745484,0.18752492144703864
xi,0.3000000000000001,22,2.33656407620807,2.024066251623182,0.1672811537981033
xi,0.3000000000000001,23,2.381097220169277,2.0497804702245777,0.164728756994009
xi,0.3000000000000001,24,2.4617079360221155,2.2064518292069693,0.17270595282316206
xi,0.3000000000000001,25,2.1678825918447373,2.26866755001773,0.18729212284088131
xi,0.3000000000000001,26,2.287070410903098,2.118151863994976,0.17782670706510542
xi,0.3000000000000001,27,2.420588854693765,2.359453936706064,0.16506801322102546
xi,0.3000000000000001,28,2.3078991567940434,1.9909140541793473,0.17053548395633694
xi,0.3000000000000001,29,2.375043344208727,2.1679447920506316,0.18831341564655302
xi,0.3000000000000001,30,2.2561373704202836,2.044770087802272,0.17859453856945037
xi,0.3000000000000001,31,2.3068515455173753,2.2255311788390326,0.18861134573817254
xi,0.3000000000000001,32,2.292873251712159,2.2071855195938213,0.17404717803001396
xi,0.3000000000000001,33,2.1587030136103174,2.17231883362418,0.1999109968543053
xi,0.3000000000000001,34,2.4886572383790906,2.5253836992087884,0.18728577941656113
xi,0.3000000000000001,35,2.308555040684954,2.169793439990821,0.17262180149555204
xi,0.3000000000000001,36,2.3585993335058717,2.238666444999909,0.1745313502848148
xi,0.3000000000000001,37,2.432937937944857,2.4638363683016262,0.18506460338830943
xi,0.3000000000000001,38,2.2681955817729325,2.0448909477584927,0.18779112994670868
xi,0.3000000000000001,39,2.4357503612448177,2.3220312873162303,0.1861751466989517
xi,0.3000000000000001,40,2.403865415614465,2.396504324477098,0.19129153490066525
xi,0.3000000000000001,41,2.261609881416657,2.0641970015854145,0.17533887922763822
xi,0.3000000000000001,42,2.5514051744225625,2.265320903774004,0.18129034861922266
xi,0.3000000000000001,43,2.4953407989452465,2.421790179497929,0.2085904389619827
xi,0.3000000000000001,44,2.4114764321810895,2.0938736415182717,0.18376493006944655
xi,0.3000000000000001,45,2.4920441633573276,2.41681879127494,0.18682099729776386
xi,0.3000000000000001,46,2.249754687076951,2.180531235329296,0.1781022265553474
xi,0.3000000000000001,47,2.567990941504103,2.6731694902704497,0.19645408615469928
xi,0.3000000000000001,48,2.4469638079235096,2.419961117580028,0.1882909215986729
xi,0.3000000000000001,49,2.3338205905069884,2.2648178589453405,0.18446402028203007
xi,0.3000000000000001,50,2.309037259934904,2.1669402414890158,0.18094960302114488
xi,0.3000000000000001,51,2.478282707015456,2.4811050289575576,0.1744610294699669
xi,0.3000000000000001,52,2.395671738360015,2.2799153587752095,0.19233192354440687
xi,0.3000000000000001,53,2.26385701004293,2.09035414379097,0.16341791525483132
xi,0.3000000000000001,54,2.2074479460561207,2.1225665773926092,0.16334648691117765
xi,0.3000000000000001,55,2.183819977245488,2.119686591863262,0.17974600940942764
xi,0.3000000000000001,56,1.9155070263156162,1.8831106457004925,0.18391872346401208
xi,0.3000000000000001,57,2.3104476621049095,2.1195131668902842,0.17504222616553303
